gid,wardName,authoritativeCounty,authoritativeSubcounty,canonicalCountyCode,canonicalSubcountyCode,canonicalSubcountyName,prismaWardId,prismaWardName,prismaCountyId,prismaCountyName,prismaSubcountyId,prismaSubcountyName,expectedPrismaSubcountyId,expectedPrismaSubcountyName,ownership,resolutionType,note
1812,Mkomani Ward,Mombasa,Nyali  Sub County,001,0106,Nyali,1904,Mkomani Ward,55,Mombasa,458,Nyali  Sub County,1256,Nyali,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1256 (Nyali) but found 458 (Nyali  Sub County).
1815,Mtongwe Ward,Mombasa,Likoni  Sub County,001,0104,Likoni,1905,Mtongwe Ward,55,Mombasa,475,Likoni  Sub County,1254,Likoni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1254 (Likoni) but found 475 (Likoni  Sub County).
125,Mbololo Ward,TAITA TAVETA,Voi Sub County,006,0604,Voi,1906,Mbololo Ward,59,Taita Taveta,1279,Voi,1279,Voi,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1817,Bofu Ward,Mombasa,Likoni  Sub County,001,0104,Likoni,1907,Bofu Ward,55,Mombasa,475,Likoni  Sub County,1254,Likoni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1254 (Likoni) but found 475 (Likoni  Sub County).
1826,Sokoni Ward,Kilifi,Kilifi North Sub County,003,0305,Kilifi North,1908,Sokoni Ward,73,Kilifi,1266,Kilifi North,1266,Kilifi North,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1828,Dabaso Ward,Kilifi,Kilifi North Sub County,003,0305,Kilifi North,1909,Dabaso Ward,73,Kilifi,1266,Kilifi North,1266,Kilifi North,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1830,Watamu Ward,Kilifi,Kilifi North Sub County,003,0305,Kilifi North,1910,Watamu Ward,73,Kilifi,1266,Kilifi North,1266,Kilifi North,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1833,Mwarakaya Ward,Kilifi,Kilifi South Sub County,003,0306,Kilifi South,1911,Mwarakaya Ward,73,Kilifi,1267,Kilifi South,1267,Kilifi South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1835,Chasimba Ward,Kilifi,Kilifi South Sub County,003,0306,Kilifi South,1912,Chasimba Ward,73,Kilifi,1267,Kilifi South,1267,Kilifi South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1836,Mtepeni Ward,Kilifi,Kilifi South Sub County,003,0306,Kilifi South,1913,Mtepeni Ward,73,Kilifi,1267,Kilifi South,1267,Kilifi South,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1837,Mariakani Ward,Kilifi,Kaloleni Sub County,003,0303,Kaloleni,1914,Mariakani Ward,73,Kilifi,476,Kaloleni Sub County,1264,Kaloleni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1264 (Kaloleni) but found 476 (Kaloleni Sub County).
1838,Kayafungo Ward,Kilifi,Kaloleni Sub County,003,0303,Kaloleni,1915,Kayafungo Ward,73,Kilifi,476,Kaloleni Sub County,1264,Kaloleni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1264 (Kaloleni) but found 476 (Kaloleni Sub County).
1839,Kaloleni Ward,Kilifi,Kaloleni Sub County,003,0303,Kaloleni,1916,Kaloleni Ward,73,Kilifi,476,Kaloleni Sub County,1264,Kaloleni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1264 (Kaloleni) but found 476 (Kaloleni Sub County).
1840,Mwanamwinga Ward,Kilifi,Kaloleni Sub County,003,0303,Kaloleni,1917,Mwanamwinga Ward,73,Kilifi,476,Kaloleni Sub County,1264,Kaloleni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1264 (Kaloleni) but found 476 (Kaloleni Sub County).
1843,Kambe/ribe Ward,Kilifi,Rabai Sub County,003,0309,Rabai,1918,Kambe/ribe Ward,73,Kilifi,423,Rabai Sub County,1270,Rabai,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1270 (Rabai) but found 423 (Rabai Sub County).
1922,Shauri Moyo Kaloleni Ward,Kisumu,Kisumu Central Sub County,042,4202,Kisumu Central,1919,Shauri Moyo Kaloleni Ward,93,Kisumu,477,Kisumu Central Sub County,1536,Kisumu Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1536 (Kisumu Central) but found 477 (Kisumu Central Sub County).
1846,Bamba Ward,Kilifi,Ganze Sub County,003,0302,Ganze,1920,Bamba Ward,73,Kilifi,478,Ganze Sub County,1263,Ganze,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1263 (Ganze) but found 478 (Ganze Sub County).
1847,Jaribuni Ward,Kilifi,Ganze Sub County,003,0302,Ganze,1921,Jaribuni Ward,73,Kilifi,478,Ganze Sub County,1263,Ganze,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1263 (Ganze) but found 478 (Ganze Sub County).
1849,Jilore Ward,Kilifi,Malindi Sub County,003,0308,Malindi,1922,Jilore Ward,73,Kilifi,479,Malindi Sub County,1269,Malindi,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1269 (Malindi) but found 479 (Malindi Sub County).
1850,Kakuyuni Ward,Kilifi,Malindi Sub County,003,0308,Malindi,1923,Kakuyuni Ward,73,Kilifi,479,Malindi Sub County,1269,Malindi,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1269 (Malindi) but found 479 (Malindi Sub County).
1853,Shella Ward,Kilifi,Malindi Sub County,003,0308,Malindi,1924,Shella Ward,73,Kilifi,479,Malindi Sub County,1269,Malindi,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1269 (Malindi) but found 479 (Malindi Sub County).
1854,Marafa Ward,Kilifi,Magarini Sub County,003,0307,Magarini,1925,Marafa Ward,73,Kilifi,480,Magarini Sub County,1268,Magarini,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1268 (Magarini) but found 480 (Magarini Sub County).
1855,Magarini Ward,Kilifi,Magarini Sub County,003,0307,Magarini,1926,Magarini Ward,73,Kilifi,480,Magarini Sub County,1268,Magarini,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1268 (Magarini) but found 480 (Magarini Sub County).
1879,West Ugenya Ward,Siaya,Ugenya Sub County,041,4103,Ugenya,1927,West Ugenya Ward,83,Siaya,481,Ugenya Sub County,1531,Ugenya,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1531 (Ugenya) but found 481 (Ugenya Sub County).
1880,Ukwala Ward,Siaya,Ugenya Sub County,041,4103,Ugenya,1928,Ukwala Ward,83,Siaya,481,Ugenya Sub County,1531,Ugenya,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1531 (Ugenya) but found 481 (Ugenya Sub County).
1881,North Ugenya Ward,Siaya,Ugenya Sub County,041,4103,Ugenya,1929,North Ugenya Ward,83,Siaya,481,Ugenya Sub County,1531,Ugenya,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1531 (Ugenya) but found 481 (Ugenya Sub County).
1882,East Ugenya Ward,Siaya,Ugenya Sub County,041,4103,Ugenya,1930,East Ugenya Ward,83,Siaya,481,Ugenya Sub County,1531,Ugenya,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1531 (Ugenya) but found 481 (Ugenya Sub County).
1883,Sidindi Ward,Siaya,Ugunja Sub County,041,4104,Ugunja,1931,Sidindi Ward,83,Siaya,482,Ugunja Sub County,1532,Ugunja,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1532 (Ugunja) but found 482 (Ugunja Sub County).
1884,Sigomere Ward,Siaya,Ugunja Sub County,041,4104,Ugunja,1932,Sigomere Ward,83,Siaya,482,Ugunja Sub County,1532,Ugunja,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1532 (Ugunja) but found 482 (Ugunja Sub County).
1885,Ugunja Ward,Siaya,Ugunja Sub County,041,4104,Ugunja,1933,Ugunja Ward,83,Siaya,482,Ugunja Sub County,1532,Ugunja,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1532 (Ugunja) but found 482 (Ugunja Sub County).
1886,Usonga Ward,Siaya,Alego Usonga Sub County,,,,1934,Usonga Ward,83,Siaya,483,Alego Usonga Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1887,West Alego Ward,Siaya,Alego Usonga Sub County,,,,1935,West Alego Ward,83,Siaya,483,Alego Usonga Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1888,Central Alego Ward,Siaya,Alego Usonga Sub County,,,,1936,Central Alego Ward,83,Siaya,483,Alego Usonga Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1889,Siaya Township Ward,Siaya,Alego Usonga Sub County,,,,1937,Siaya Township Ward,83,Siaya,483,Alego Usonga Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1890,Gombato Bongwe Ward,Kwale,Msambweni Sub County,002,0204,Msambweni,1938,Gombato Bongwe Ward,84,Kwale,443,Msambweni Sub County,1260,Msambweni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1260 (Msambweni) but found 443 (Msambweni Sub County).
126,Sagala Ward,TAITA TAVETA,Voi Sub County,006,0604,Voi,1939,Sagala Ward,59,Taita Taveta,1279,Voi,1279,Voi,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1915,South West Kisumu Ward,Kisumu,Kisumu West Sub County,042,4203,Kisumu West,1940,South West Kisumu Ward,93,Kisumu,484,Kisumu West Sub County,1537,Kisumu West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1537 (Kisumu West) but found 484 (Kisumu West Sub County).
2005,Nyakoe Ward,Kisii,Kitutu Chache South Sub County,,,,1941,Nyakoe Ward,87,Kisii,485,Kitutu Chache South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2006,Kisii Central Ward,Kisii,Kitutu Chache South Sub County,,,,1942,Kisii Central Ward,87,Kisii,485,Kitutu Chache South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2008,Parklands/highridge Ward,Nairobi,Westlands  Sub County,,,,1943,Parklands/highridge Ward,79,Nairobi City,486,Westlands  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2012,Kilimani Ward,Nairobi,Dagoretti North Sub County,,,,1944,Kilimani Ward,79,Nairobi City,487,Dagoretti North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2015,Kileleshwa Ward,Nairobi,Dagoretti North Sub County,,,,1945,Kileleshwa Ward,79,Nairobi City,487,Dagoretti North Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
802,Mogotio Ward,BARINGO,Mogotio Sub County,030,3006,Mogotio,1946,Mogotio Ward,90,Baringo,488,Mogotio Sub County,1451,Mogotio,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1451 (Mogotio) but found 488 (Mogotio Sub County).
803,Emining Ward,BARINGO,Mogotio Sub County,030,3006,Mogotio,1947,Emining Ward,90,Baringo,488,Mogotio Sub County,1451,Mogotio,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1451 (Mogotio) but found 488 (Mogotio Sub County).
804,Kisanana Ward,BARINGO,Mogotio Sub County,030,3006,Mogotio,1948,Kisanana Ward,90,Baringo,488,Mogotio Sub County,1451,Mogotio,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1451 (Mogotio) but found 488 (Mogotio Sub County).
805,Lembus Ward,BARINGO,Koibatek Sub County,030,3004,Koibatek,1949,Lembus Ward,90,Baringo,489,Koibatek Sub County,1449,Koibatek,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1449 (Koibatek) but found 489 (Koibatek Sub County).
806,Lembus kwen Ward,BARINGO,Koibatek Sub County,030,3004,Koibatek,1950,Lembus kwen Ward,90,Baringo,489,Koibatek Sub County,1449,Koibatek,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1449 (Koibatek) but found 489 (Koibatek Sub County).
807,Ravine Ward,BARINGO,Koibatek Sub County,030,3004,Koibatek,1951,Ravine Ward,90,Baringo,489,Koibatek Sub County,1449,Koibatek,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1449 (Koibatek) but found 489 (Koibatek Sub County).
808,Mumberes/Maji Mazuri Ward,BARINGO,Koibatek Sub County,030,3004,Koibatek,1952,Mumberes/Maji Mazuri Ward,90,Baringo,489,Koibatek Sub County,1449,Koibatek,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1449 (Koibatek) but found 489 (Koibatek Sub County).
809,Lembus/Perkerra Ward,BARINGO,Koibatek Sub County,030,3004,Koibatek,1953,Lembus/Perkerra Ward,90,Baringo,489,Koibatek Sub County,1449,Koibatek,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1449 (Koibatek) but found 489 (Koibatek Sub County).
810,Koibatek Ward,BARINGO,Koibatek Sub County,030,3004,Koibatek,1954,Koibatek Ward,90,Baringo,489,Koibatek Sub County,1449,Koibatek,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1449 (Koibatek) but found 489 (Koibatek Sub County).
811,Ol-Moran Ward,LAIKIPIA,Laikipia West Sub County,031,3104,Laikipia West,1955,Ol-Moran Ward,91,Laikipia,464,Laikipia West Sub County,1457,Laikipia West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1457 (Laikipia West) but found 464 (Laikipia West Sub County).
812,Rumuruti Township Ward,LAIKIPIA,Laikipia West Sub County,031,3104,Laikipia West,1956,Rumuruti Township Ward,91,Laikipia,464,Laikipia West Sub County,1457,Laikipia West,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1457 (Laikipia West) but found 464 (Laikipia West Sub County).
2030,Woodley/kenyatta Golf Course Ward,Nairobi,Kibra  Sub County,047,4705,Kibra,1957,Woodley/kenyatta Golf Course Ward,79,Nairobi City,490,Kibra  Sub County,1576,Kibra,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1576 (Kibra) but found 490 (Kibra  Sub County).
937,Kedowa/kimugul Ward,KERICHO,Kipkelion East Sub County,,,,1958,Kedowa/kimugul Ward,56,Kericho,491,Kipkelion East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
938,Chepseon Ward,KERICHO,Kipkelion East Sub County,,,,1959,Chepseon Ward,56,Kericho,491,Kipkelion East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
939,Tendeno/sorget Ward,KERICHO,Kipkelion East Sub County,,,,1960,Tendeno/sorget Ward,56,Kericho,491,Kipkelion East Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
940,Kunyak Ward,KERICHO,Kipkelion West Sub County,,,,1961,Kunyak Ward,56,Kericho,472,Kipkelion West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
941,Kamasian Ward,KERICHO,Kipkelion West Sub County,,,,1962,Kamasian Ward,56,Kericho,472,Kipkelion West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
942,Kipkelion Ward,KERICHO,Kipkelion West Sub County,,,,1963,Kipkelion Ward,56,Kericho,472,Kipkelion West Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1818,Likoni Ward,Mombasa,Likoni  Sub County,001,0104,Likoni,1964,Likoni Ward,55,Mombasa,475,Likoni  Sub County,1254,Likoni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1254 (Likoni) but found 475 (Likoni  Sub County).
2034,Zimmerman Ward,Nairobi,Roysambu  Sub County,,,,1965,Zimmerman Ward,79,Nairobi City,492,Roysambu  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2035,Roysambu Ward,Nairobi,Roysambu  Sub County,,,,1966,Roysambu Ward,79,Nairobi City,492,Roysambu  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2038,Mwiki Ward,Nairobi,Kasarani  Sub County,047,4704,Kasarani,1967,Mwiki Ward,79,Nairobi City,493,Kasarani  Sub County,1575,Kasarani,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1575 (Kasarani) but found 493 (Kasarani  Sub County).
2039,Kasarani Ward,Nairobi,Kasarani  Sub County,047,4704,Kasarani,1968,Kasarani Ward,79,Nairobi City,493,Kasarani  Sub County,1575,Kasarani,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1575 (Kasarani) but found 493 (Kasarani  Sub County).
1923,Market Milimani Ward,Kisumu,Kisumu Central Sub County,042,4202,Kisumu Central,1969,Market Milimani Ward,93,Kisumu,477,Kisumu Central Sub County,1536,Kisumu Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1536 (Kisumu Central) but found 477 (Kisumu Central Sub County).
2045,Lucky Summer Ward,Nairobi,Ruaraka  Sub County,,,,1970,Lucky Summer Ward,79,Nairobi City,405,Ruaraka  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
2046,Korogocho Ward,Nairobi,Ruaraka  Sub County,,,,1971,Korogocho Ward,79,Nairobi City,405,Ruaraka  Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1827,Kibarani Ward,Kilifi,Kilifi North Sub County,003,0305,Kilifi North,1972,Kibarani Ward,73,Kilifi,1266,Kilifi North,1266,Kilifi North,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1829,Matsangoni Ward,Kilifi,Kilifi North Sub County,003,0305,Kilifi North,1973,Matsangoni Ward,73,Kilifi,1266,Kilifi North,1266,Kilifi North,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
2050,Pipeline Ward,Nairobi,Embakasi South Sub County,,,,1974,Pipeline Ward,79,Nairobi City,407,Embakasi South Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1924,Kondele Ward,Kisumu,Kisumu Central Sub County,042,4202,Kisumu Central,1975,Kondele Ward,93,Kisumu,477,Kisumu Central Sub County,1536,Kisumu Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1536 (Kisumu Central) but found 477 (Kisumu Central Sub County).
1819,Timbwani Ward,Mombasa,Likoni  Sub County,001,0104,Likoni,1976,Timbwani Ward,55,Mombasa,475,Likoni  Sub County,1254,Likoni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1254 (Likoni) but found 475 (Likoni  Sub County).
1925,Nyalenda B Ward,Kisumu,Kisumu Central Sub County,042,4202,Kisumu Central,1977,Nyalenda B Ward,93,Kisumu,477,Kisumu Central Sub County,1536,Kisumu Central,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1536 (Kisumu Central) but found 477 (Kisumu Central Sub County).
1926,West Seme Ward,Kisumu,Seme Sub County,042,4204,Seme,1978,West Seme Ward,93,Kisumu,494,Seme Sub County,1538,Seme,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1538 (Seme) but found 494 (Seme Sub County).
1927,Central Seme Ward,Kisumu,Seme Sub County,042,4204,Seme,1979,Central Seme Ward,93,Kisumu,494,Seme Sub County,1538,Seme,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1538 (Seme) but found 494 (Seme Sub County).
1928,East Seme Ward,Kisumu,Seme Sub County,042,4204,Seme,1980,East Seme Ward,93,Kisumu,494,Seme Sub County,1538,Seme,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1538 (Seme) but found 494 (Seme Sub County).
1929,North Seme Ward,Kisumu,Seme Sub County,042,4204,Seme,1981,North Seme Ward,93,Kisumu,494,Seme Sub County,1538,Seme,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1538 (Seme) but found 494 (Seme Sub County).
1930,East Kano/wawidhi Ward,Kisumu,Nyando Sub County,,,,1982,East Kano/wawidhi Ward,93,Kisumu,495,Nyando Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1931,Kabonyo Kanyagwal,Kisumu,Nyando Sub County,,,,1983,Kabonyo Kanyagwal,93,Kisumu,495,Nyando Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1932,Kobura Ward,Kisumu,Nyando Sub County,,,,1984,Kobura Ward,93,Kisumu,495,Nyando Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1933,Miwani Ward,Kisumu,Muhoroni Sub County,042,4205,Muhoroni,1985,Miwani Ward,93,Kisumu,496,Muhoroni Sub County,1539,Muhoroni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1539 (Muhoroni) but found 496 (Muhoroni Sub County).
1934,Ombeyi Ward,Kisumu,Muhoroni Sub County,042,4205,Muhoroni,1986,Ombeyi Ward,93,Kisumu,496,Muhoroni Sub County,1539,Muhoroni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1539 (Muhoroni) but found 496 (Muhoroni Sub County).
1935,Masogo/nyang'oma Ward,Kisumu,Muhoroni Sub County,042,4205,Muhoroni,1987,Masogo/nyang'oma Ward,93,Kisumu,496,Muhoroni Sub County,1539,Muhoroni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1539 (Muhoroni) but found 496 (Muhoroni Sub County).
1936,Chemelil Ward,Kisumu,Muhoroni Sub County,042,4205,Muhoroni,1988,Chemelil Ward,93,Kisumu,496,Muhoroni Sub County,1539,Muhoroni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1539 (Muhoroni) but found 496 (Muhoroni Sub County).
1937,Muhoroni Koru Ward,Kisumu,Muhoroni Sub County,042,4205,Muhoroni,1989,Muhoroni Koru Ward,93,Kisumu,496,Muhoroni Sub County,1539,Muhoroni,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1539 (Muhoroni) but found 496 (Muhoroni Sub County).
1938,South West Nyakach Ward,Kisumu,Nyakach Sub County,,,,1990,South West Nyakach Ward,93,Kisumu,497,Nyakach Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1939,North Nyakach Ward,Kisumu,Nyakach Sub County,,,,1991,North Nyakach Ward,93,Kisumu,497,Nyakach Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1940,Central Nyakach Ward,Kisumu,Nyakach Sub County,,,,1992,Central Nyakach Ward,93,Kisumu,497,Nyakach Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1941,West Nyakach Ward,Kisumu,Nyakach Sub County,,,,1993,West Nyakach Ward,93,Kisumu,497,Nyakach Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1942,South East Nyakach Ward,Kisumu,Nyakach Sub County,,,,1994,South East Nyakach Ward,93,Kisumu,497,Nyakach Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1943,Awasi/onjiko Ward,Kisumu,Nyando Sub County,,,,1995,Awasi/onjiko Ward,93,Kisumu,495,Nyando Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1944,Ahero Ward,Kisumu,Nyando Sub County,,,,1996,Ahero Ward,93,Kisumu,495,Nyando Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
